time,x,z,vx,vz,theta,omega,delta,T_cmd,delta_d
1.356,0.0935219505595394,-0.552311236549073,0.301628557149154,2.02946514903479,-0.121702222484371,5.4236957298314,0.243302705912336,2.35044262127538,0.041334650152264
1.358,0.0941230741464467,-0.54825092030341,0.300340090338434,2.03854437696566,-0.110820812088601,5.46273774574472,0.231888911257303,2.46934415100613,0.0299955504223771
1.36,0.0947215431329567,-0.544173156127288,0.299001633512239,2.04716866512539,-0.0998616592787893,5.50147705595794,0.220422641773721,2.58989198406417,0.018745227579917
1.362,0.0953172725613876,-0.540078703645917,0.297610005146028,2.05530978599421,-0.0888256129201699,5.53988272996562,0.208912298519485,2.71183916390577,0.00759142297197483
1.364,0.0959101353723388,-0.535968665167976,0.296162071506524,2.06294456457184,-0.0777146393687008,5.57781807466452,0.197366162505146,2.83493873398717,-0.00345812205435829
1.366,0.0964999939809799,-0.531844228673012,0.294654710808269,2.07005108898788,-0.0665309843530214,5.6151199563019,0.185792484729422,2.95894373776463,-0.0143956661519913
1.368,0.0970867108024809,-0.527706582140568,0.293084801265799,2.07660744737194,-0.0552768936017708,5.65162524112506,0.174199516191029,3.08360721869439,-0.0252134679738333
1.37,0.0976701482520113,-0.523556913550192,0.291449221093657,2.08259172785362,-0.0439546128435886,5.68717079538128,0.162595507888683,3.20868181421304,-0.0359038113507848
1.372,0.0982501687447409,-0.519396410881428,0.289744848506379,2.08798201856252,-0.0325663878071139,5.72159348531783,0.150988710821102,3.33391082330494,-0.0464595592075586
1.374,0.0988266346958395,-0.515226262113822,0.287968561718507,2.09275640762825,-0.0211144642209861,5.75473017718201,0.139387375987001,3.4590282065022,-0.0568741535626793
1.376,0.0993994085204768,-0.511047655226921,0.28611723894458,2.0968929831804,-0.0096010878138459,5.78641773722109,0.127799754385098,3.58376751831723,-0.0671410616126621
1.378,0.0999683526338225,-0.506861778200268,0.284187758399137,2.10036983334858,0.00197149568567004,5.81649303168236,0.116234097014108,3.70786231326251,-0.0772537505540256
1.38,0.100533329451046,-0.50266981901341,0.282176998296718,2.10316504626239,0.0136010405489211,5.84479292681309,0.104698654872748,3.83104614585047,-0.0872056875832851
1.382,0.101094189355313,-0.498473016429627,0.280081674246516,2.1052589356348,0.0252846404635102,5.87114260840239,0.0932015851200502,3.95305257059356,-0.096990339896957
1.384,0.101650734601767,-0.494272812347135,0.277897851436347,2.1066407175123,0.0370167467820094,5.89532054040652,0.0817506695563084,4.07361514200421,-0.106601174691558
1.386,0.102202755413549,-0.490070699447886,0.275621432448678,2.10730183352471,0.0487911502732332,5.91709350632357,0.070353596142132,4.19246741459487,-0.116031659163603
1.388,0.102750042013799,-0.48586817041383,0.273248319865978,2.10723372530188,0.0606016417059959,5.93622828965164,0.0590180528381306,4.30934294287799,-0.125275260509611
1.39,0.103292384625655,-0.481666717926919,0.270774416270717,2.10642783447365,0.0724420118491119,5.95249167388882,0.0477517276049134,4.42397636423005,-0.134325484816123
1.392,0.103829573472258,-0.477467834669104,0.268195624245363,2.10487560266987,0.0843060514713955,5.96565044253317,0.0365623084030899,4.5361272219007,-0.14317673264031
1.394,0.104361398776748,-0.473273013322337,0.265507846372384,2.10256847152037,0.0961875513416612,5.97547137908281,0.0254574831932694,4.64557996501272,-0.151824299009965
1.396,0.104887650762265,-0.469083746568567,0.26270698523425,2.099497882655,0.108080302228723,5.9817212670358,0.0144449399360614,4.75212012555296,-0.160263517842911
1.398,0.105408119651948,-0.464901527089746,0.259788943413429,2.0956552777036,0.119978094901396,5.98416688989025,0.00353236659207533,4.85553323550826,-0.16848972305697
1.4,0.105922595668937,-0.460727847567826,0.25674962349239,2.09103209829602,0.131874720128494,5.98257503114423,-0.00727254887807948,4.95560482686545,-0.176498248569963
1.402,0.106430855081,-0.45656420249597,0.253584898322189,2.08562245773092,0.143763306860526,5.9767240312992,-0.0179623025590415,5.05212043161137,-0.184284428299713
1.404,0.106932618334413,-0.452412093612189,0.25029052182823,2.07943115598232,0.155634336774775,5.9664384588701,-0.028530126716441,5.14486558173287,-0.19184359616404
1.406,0.107427591920081,-0.448273024465708,0.246862218204505,2.07246566469306,0.167477629730221,5.95155443937522,-0.038969437661156,5.23362580921678,-0.199171086080768
1.408,0.107915482328908,-0.444148498605752,0.243295711645005,2.06473345550599,0.179283005585841,5.93190809833287,-0.0492736517040646,5.31818664604994,-0.206262231967717
1.41,0.108395996051799,-0.440040019581543,0.239586726343721,2.05624200006394,0.191040284200613,5.90733556126135,-0.0594361851560449,5.39833591110029,-0.213112415767964
1.412,0.108868839579658,-0.435949090942308,0.235730986494644,2.04699877000977,0.202739285433517,5.87767295367895,-0.069450454327975,5.47391402150122,-0.219718124005404
1.414,0.10933371940339,-0.43187721623727,0.231724216291767,2.03701123698631,0.214369829143529,5.84275640110399,-0.079309875530733,5.54481399265151,-0.226076947784757
1.416,0.109790342013898,-0.427825899015653,0.227562139929081,2.02628687263642,0.225921735189629,5.80242202905476,-0.089007865075197,5.61093112683107,-0.232186526235994
1.418,0.110238413902088,-0.423796642826681,0.223240481600576,2.01483314860292,0.237384823430794,5.75650596304955,-0.0985378392722451,5.67216072631981,-0.238044498489089
1.42,0.110677641558864,-0.419790951219579,0.218754965500244,2.00265753652867,0.248748913726003,5.70484432860668,-0.107893214432755,5.72839809339764,-0.243648503674013
1.422,0.111107722488425,-0.415810278842505,0.214101842420342,1.98976990761554,0.260003570340079,5.64730231665608,-0.117067687364661,5.77953853034445,-0.248996180920739
1.424,0.111528318248157,-0.411855884739351,0.209279469546189,1.9761897313015,0.271137335161219,5.58386137977423,-0.126056076864115,5.82547733944015,-0.254085169359238
1.426,0.11193908140874,-0.407928979052942,0.204286730661369,1.96193887658357,0.282138494483466,5.51453203594923,-0.134853482224324,5.86610982296465,-0.258913108119482
1.428,0.112339664540853,-0.404030771926104,0.199122509549465,1.94703921245875,0.292995334600862,5.43932480316921,-0.143455002738498,5.90133128319786,-0.263477636331444
1.43,0.112729720215177,-0.400162473501663,0.193785689994062,1.93151260792406,0.30369614180745,5.35825019942227,-0.151855737699843,5.93103976583199,-0.267776442752102
1.432,0.113108901002392,-0.396325293922445,0.188275155778744,1.91538093197649,0.314229202397272,5.27131874269653,-0.160050786401567,5.95519641504277,-0.271808357559591
1.434,0.113476859473179,-0.392520443331276,0.182589790687094,1.89866605361307,0.32458280266437,5.1785409509801,-0.168035248136879,5.97382547348937,-0.2755733523532
1.436,0.113833248198216,-0.388749131870981,0.176728478502697,1.88138984183079,0.334745228902787,5.0799273422611,-0.175804222198986,5.9869539272433,-0.279071448359223
1.438,0.114177719748185,-0.385012569684385,0.170690103009136,1.86357416562666,0.344704767406566,4.97548843452763,-0.183352807881095,5.99460876237608,-0.282302666803956
1.44,0.114509926693766,-0.381311966914316,0.164473547989997,1.8452408939977,0.354449704469748,4.86523474576781,-0.190676104476416,5.99681696495921,-0.285267028913696
1.442,0.114829527968827,-0.377648446126577,0.15807870561985,1.82641336397722,0.363968670857589,4.74920773509495,-0.197769564395945,5.9936055210642,-0.287964555914737
1.444,0.115136207959992,-0.374022779578897,0.15150950163722,1.80712078474382,0.373251675220192,4.62757262612313,-0.204630052521843,5.98500141676257,-0.290395269033375
1.446,0.11542965741707,-0.370435651951982,0.144770870171618,1.78739383351239,0.382289070678874,4.50052558359164,-0.211254786854059,5.97103163812582,-0.292559189495906
1.448,0.115709567089873,-0.366887747926538,0.137867745352557,1.76726318749785,0.391071210354951,4.36826277223975,-0.217640985392544,5.95172317122546,-0.294456338528626
1.45,0.115975627728213,-0.363379752183272,0.130805061309548,1.7467595239151,0.39958844736974,4.23098035680676,-0.223785866137247,5.92710536743967,-0.296086781275306
1.452,0.116227530081901,-0.35991234940289,0.123587752172102,1.72591351997903,0.407831134844556,4.08887450203195,-0.229686647088119,5.89726198019988,-0.297451592981704
1.454,0.116464964900747,-0.3564862242661,0.116220752069733,1.70475585290456,0.415789625900717,3.94214137265459,-0.23534054624511,5.8623311649908,-0.298552858995555
1.456,0.116687622934563,-0.353102061453607,0.108708995131952,1.68331719990659,0.423454273659538,3.79097713341397,-0.240744781608169,5.8224534426038,-0.299392708582074
1.458,0.116895194933159,-0.349760545646118,0.10105741548827,1.66162823820002,0.430815431242336,3.63557794904937,-0.245896571177247,5.77776933383025,-0.299973271006476
1.46,0.117087371646348,-0.346462361524341,0.0932709472681999,1.63971964499976,0.437863451770427,3.47613998430008,-0.250793132952294,5.72841935946152,-0.300296675533975
1.462,0.117263868896062,-0.343208089032222,0.0853553871035705,1.61762234545832,0.444589520002888,3.3128771794349,-0.255432063625003,5.67454404028897,-0.300365051429786
1.464,0.117424502792719,-0.339997889166672,0.0773199816354804,1.59536825647868,0.450988147249831,3.1460745768407,-0.259812474654041,5.61628389710398,-0.300180527959123
1.466,0.117569114518859,-0.336831818187844,0.0691748400073457,1.57298954290145,0.457054676459129,2.97603499443388,-0.263933856189818,5.55377945069791,-0.299745234387202
1.468,0.117697545257025,-0.333709932355887,0.0609300713625823,1.55051836956719,0.462784450578657,2.80306125013085,-0.267795698382746,5.48717122186213,-0.299061299979236
1.47,0.117809636189755,-0.330632287930956,0.0525957848446062,1.52798690131652,0.468172812556288,2.627456161848,-0.271397491383234,5.41660114251959,-0.298130887456102
1.472,0.11790522849959,-0.3275989411732,0.0441820895968334,1.50542730299002,0.473215105339893,2.44952254750172,-0.274738725341694,5.34224360061951,-0.296956929018915
1.474,0.117984163369071,-0.324609948342771,0.0356990947626799,1.48287173942829,0.477906671877347,2.26956322500843,-0.277818890408536,5.26430544013739,-0.295543126349022
1.476,0.118046281980738,-0.321665365699822,0.0271569094855617,1.46035237547192,0.482242855116523,2.08788101228452,-0.28063747673417,5.18299491618032,-0.293893214583438
1.478,0.118091425517131,-0.318765249504503,0.0185656429088946,1.43790137596149,0.486218998005294,1.90477872724638,-0.283193974469006,5.09852028385537,-0.292010928859172
1.48,0.118119435160791,-0.315909656016967,0.0099354041760948,1.41555090573761,0.489830443491532,1.72055918781042,-0.285487873763456,5.01108979826962,-0.289900004313238
1.482,0.118130187117397,-0.313098542602983,0.00127643502994901,1.39333229746559,0.493073526603967,1.53552348067304,-0.287519016411302,4.92091171453015,-0.287564176082648
1.484,0.118123697685181,-0.310331471050788,-0.00740049238927255,1.37127355510972,0.495948550694745,1.34996576765071,-0.289288650779817,4.82819428774403,-0.285007179304413
1.486,0.118100018185514,-0.307607904254239,-0.0160844733419288,1.34940185045898,0.498456811196867,1.1641784793399,-0.290798376879644,4.73314577301836,-0.282232749115545
1.488,0.118059199939767,-0.304927305107192,-0.0247646030883788,1.32774435530237,0.500599603543337,0.978454046337079,-0.292049794721428,4.6359744254602,-0.279244620653057
1.49,0.118001294269311,-0.302289136503501,-0.0334299768889814,1.3063282414289,0.502378223167155,0.793084899238722,-0.293044504315815,4.53688877804458,-0.276046550605468
1.492,0.117926352495517,-0.299692861337024,-0.0420696900040956,1.28518068062758,0.503793965501323,0.608363468641301,-0.293784105673447,4.43610375470925,-0.272642791345983
1.494,0.117834425939757,-0.297137942501614,-0.0506728376940804,1.26432884468738,0.504848125978844,0.424582185141289,-0.29427019880497,4.33384067035468,-0.269038090932489
1.496,0.1177255659234,-0.294623842891129,-0.0592285152192947,1.24379990539733,0.50554200003272,0.242033479335158,-0.294504383721028,4.23032111774931,-0.265237218974383
1.498,0.117599823767819,-0.292150025399424,-0.0677258178400974,1.22362103454642,0.505876883095951,0.0610097818193809,-0.294488260432266,4.12576668966156,-0.261244945081061
1.5,0.117457250794384,-0.289715952920355,-0.0761538408168476,1.20381940392365,0.505854070601541,-0.11819647680957,-0.294223428949328,4.02039897885984,-0.257066038861919
1.502,0.117297928481908,-0.287321013541164,-0.0845022985788408,1.18442060871632,0.505475657263773,-0.295310414692418,-0.293711773155944,3.91443957811258,-0.252705269926353
1.504,0.117122058938977,-0.284964296122642,-0.0927633822311191,1.16544393770493,0.504746934922065,-0.470127344918662,-0.292956312428182,3.80811008018821,-0.248167407883759
1.506,0.116929874431618,-0.282644814718967,-0.100929902047661,1.14690710306827,0.503673994697116,-0.642460129315,-0.291960350015198,3.70163207785514,-0.243457222343534
1.508,0.116721607225859,-0.280361583384317,-0.108994668302446,1.12882781698515,0.502262927709626,-0.812121629708126,-0.290727189166146,3.5952271638818,-0.238579482915073
1.51,0.116497489587727,-0.278113616172869,-0.116950491269453,1.11122379163436,0.500519825080295,-0.978924707924736,-0.289260133130179,3.4891162351947,-0.233538970207773
1.512,0.11625775378325,-0.275899927138801,-0.124790181222659,1.09411273919469,0.498450777929821,-1.14268222579153,-0.287562485156453,3.38350418435652,-0.228340717831065
1.514,0.116002632078456,-0.273719530336291,-0.132506548436045,1.07751237184496,0.496061877378905,-1.30320704513519,-0.285637548494122,3.2785798995661,-0.222990012394407
1.516,0.115732356739372,-0.271571439819516,-0.140092403183588,1.06144040176394,0.493359214548247,-1.46031202778243,-0.283488626392339,3.17453157318036,-0.217492151507262
1.518,0.115447160032025,-0.269454669642655,-0.147540555739268,1.04591454113045,0.490348880558546,-1.61381003555994,-0.28111902210026,3.07154739755622,-0.21185243277909
1.52,0.115147274222444,-0.267368233859885,-0.154843816377063,1.03095250212328,0.487036966530501,-1.7635139302944,-0.278532038867039,2.96981556505061,-0.206076153819354
1.522,0.114832946439556,-0.265311107199491,-0.161995905656337,1.01657002545092,0.483429952371794,-1.90926007450544,-0.275731176883889,2.86952426802046,-0.200168612237515
1.524,0.114504483263886,-0.263282107086187,-0.168994185277987,1.00277496594061,0.479535873138035,-2.05097883348432,-0.272720724110263,2.7708616988227,-0.194135105643034
1.526,0.114162206138858,-0.261280011618791,-0.175836927228297,0.989573206949281,0.475363152671814,-2.18862407321521,-0.269505165447671,2.67401604981425,-0.187980931645373
1.528,0.113806436507899,-0.259303598896126,-0.18252240349355,0.976970631833878,0.470920214815722,-2.32214965968229,-0.266088985797624,2.57917551335204,-0.181711387853993
1.53,0.113437495814432,-0.257351647017012,-0.189048886060028,0.964973123951332,0.46621548341235,-2.45150945886974,-0.262476670061634,2.48652695682697,-0.175331775238224
1.532,0.113055705501883,-0.255422934080268,-0.195414646914015,0.953586566658578,0.461257382304288,-2.57665733676174,-0.258672703141212,2.39622677341147,-0.168847472044358
1.534,0.112661387013677,-0.253516238184716,-0.201617958041793,0.942816843312551,0.456054335334129,-2.69754715934246,-0.254681569937868,2.30840088205948,-0.162263933795651
1.536,0.112254861793239,-0.251630337429175,-0.207657091429646,0.932669837270187,0.450614766344462,-2.81413279259608,-0.250507755353115,2.22317387675892,-0.155586619375224
1.538,0.111836451283994,-0.249764009912467,-0.213530319063856,0.92315143188842,0.444947099177879,-2.92636810250677,-0.246155744288462,2.14067035149772,-0.148820987666201
1.54,0.111406476929367,-0.247916033733411,-0.219235912930706,0.914267510524185,0.43905975767697,-3.03420695505873,-0.241630021645422,2.06101490026379,-0.141972497551706
1.542,0.110965258787725,-0.246085187429899,-0.224772859526733,0.906021951508357,0.432961130174243,-3.13762214524969,-0.236935184869462,1.98433211704506,-0.135046607914861
1.544,0.110513111377211,-0.244270251296105,-0.230143003389496,0.898410613067565,0.426659462961875,-3.23666218413171,-0.232076281581875,1.91074659582945,-0.128048777638789
1.546,0.110050347830907,-0.242470006065275,-0.235348903566805,0.891427348402379,0.420162966821958,-3.33139451177043,-0.22705847194791,1.84038293060488,-0.120984465606613
1.548,0.109577281281898,-0.240683232470654,-0.240393119106472,0.885066010713368,0.413479852536584,-3.42188656823148,-0.221886916132819,1.77336571535928,-0.113859130701456
1.55,0.109094224863269,-0.238908711245488,-0.24527820905631,0.879320453201101,0.406618330887847,-3.50820579358049,-0.21656677430185,1.70981796114924,-0.106678230506966
1.552,0.108601491708102,-0.237145223123021,-0.25000673246413,0.874184529066148,0.39958661265784,-3.59041962788309,-0.211103206620253,1.64982627161109,-0.0994471927188366
1.554,0.108099394949482,-0.2353915488365,-0.254581248377743,0.869652091509077,0.392392908628655,-3.66859551120491,-0.205501373253278,1.59344084296087,-0.092171415144813
1.556,0.107588247720493,-0.233646469119169,-0.259004315844963,0.865716993730458,0.385045429582385,-3.74280088361159,-0.199766434366176,1.54071028848329,-0.084856294293163
1.558,0.10706836315422,-0.231908764704274,-0.2632784939136,0.86237308893086,0.377552386301123,-3.81310318516875,-0.193903550124195,1.49168322146307,-0.0775072266721544
1.56,0.106540054383745,-0.23017721632506,-0.267406341631466,0.859614230310852,0.369921989566962,-3.87956985594204,-0.187917880692585,1.44640825518495,-0.0701296087900552
1.562,0.106003622740651,-0.228450641916993,-0.271390745180688,0.857432599782236,0.362162147856221,-3.94227608655256,-0.181814631493563,1.40493400293363,-0.0627288371551333
1.564,0.105459322350509,-0.226728008224412,-0.275235899280649,0.855813694101741,0.354279560422123,-4.00132806984346,-0.175599188977213,1.36730907799383,-0.0553103082756566
1.566,0.104907395537389,-0.225008319193878,-0.278946325785044,0.854741338737331,0.34628062421212,-4.05683974921333,-0.169276984850584,1.33358209365028,-0.0478794186598932
1.568,0.104348084625358,-0.223290578771951,-0.282526546547571,0.854199359156969,0.338171736173661,-4.1089250680608,-0.162853450820727,1.30380166318769,-0.0404415648161108
1.57,0.103781631938486,-0.22157379090519,-0.285981083421928,0.854171580828616,0.329959293254198,-4.15769796978447,-0.156334018594692,1.27801485260807,-0.0330021390858368
1.572,0.103208279800842,-0.219856959540157,-0.28931445826181,0.854641829220236,0.32164969240118,-4.20327239778297,-0.14972411987953,1.25623314041062,-0.0255664379755641
1.574,0.102628270536495,-0.218139088623411,-0.292531192920915,0.855593929799791,0.313249330562057,-4.24576229545492,-0.14302918638229,1.23843241759182,-0.0181396621567511
1.576,0.102041846469514,-0.216419182101512,-0.29563580925294,0.857011708035245,0.30476460468428,-4.28528160619891,-0.136254649810023,1.2245870278654,-0.0107270081341155
1.578,0.101449249923968,-0.21469624392102,-0.298632829111581,0.858878989394558,0.2962019117153,-4.32194427341358,-0.129405941869778,1.21467131494509,-0.00333367241237519
1.58,0.100850723223925,-0.212969278028495,-0.301526774350536,0.861179599345695,0.287567648602566,-4.35586424049753,-0.122488494268607,1.20865962254462,0.00403514850375217
1.582,0.100246493553528,-0.211237352791418,-0.304322173531616,0.863896312775253,0.278867872085053,-4.38715149056416,-0.1155077378709,1.20652629437772,0.0113742581095488
1.584,0.099636727537212,-0.209499794260951,-0.307023582049089,0.867007702244373,0.270107278067829,-4.41590016558597,-0.108469100170415,1.20824567415814,0.0186784599002968
1.586,0.0990215766594848,-0.207755992909176,-0.309635562005336,0.870491289732831,0.261290222247484,-4.44220044725023,-0.101378007818249,1.2137921055996,0.0259425573712785
1.588,0.0984011924048548,-0.206005339208177,-0.312162675502741,0.874324597220404,0.252421060320611,-4.46614251724422,-0.0942398874654991,1.22313993241583,0.0331613540177761
1.59,0.09777572625783,-0.204247223630036,-0.314609484643686,0.878485146686867,0.243504147983801,-4.48781655725522,-0.087060165763264,1.23626217992959,0.0403296603667872
1.592,0.0971453297029187,-0.202481036646835,-0.316980551530553,0.882950460111997,0.234543840933645,-4.5073127489705,-0.0798442693626414,1.25310155047114,0.0474424486747615
1.594,0.096510154224629,-0.200706168730657,-0.319280438265724,0.887698059475569,0.225544494866734,-4.52472127407734,-0.0725976249147288,1.27357042337826,0.0544948529276009
1.596,0.0958703513074689,-0.198922010353586,-0.321513706951582,0.892705466757361,0.216510465479661,-4.54013231426302,-0.0653256590706243,1.29757985959775,0.0614820141429228
1.598,0.0952260724359468,-0.197127951987703,-0.323684919690508,0.897950203937149,0.207446108469016,-4.55363605121481,-0.0580337984814256,1.32504092007639,0.0683990733383445
1.6,0.0945774690945707,-0.195323384105091,-0.325798638584886,0.903409792994707,0.198355779531391,-4.56532266661999,-0.0507274697982304,1.35586466576099,0.0752411715314832
1.602,0.0939246795558198,-0.193507775021828,-0.327859226239212,0.90906146418378,0.189243642116267,-4.57527150631449,-0.0434120682035202,1.38996215759835,0.0820034497399562
1.604,0.0932677892440566,-0.191680904429967,-0.329870247266443,0.914881280853976,0.180113090684682,-4.58351857272877,-0.0360928630053109,1.42724445653525,0.0886810489813809
1.606,0.0926068703716149,-0.189842629865559,-0.331835066781651,0.920845014628868,0.170967327450563,-4.59008903244197,-0.0287750920430019,1.46762262351851,0.0952691102733745
1.608,0.0919419951508283,-0.187992808864652,-0.333757049899908,0.926928437132032,0.161809554627837,-4.59500805203321,-0.0214639931559929,1.5110077194949,0.101762774633554
1.61,0.0912732357940303,-0.186131298963296,-0.335639561736284,0.933107319987042,0.152642974430433,-4.59830079808161,-0.0141648041836832,1.55730984884788,0.108157194529926
1.612,0.0906006645135546,-0.18425795769754,-0.337485967405852,0.939357434817474,0.143470789072277,-4.5999924371663,-0.00688276296547238,1.60641711500374,0.114447785789423
1.614,0.0899243535217348,-0.182372642603432,-0.339299632023684,0.945654553246901,0.134296200767297,-4.60010813586641,0.000376892659240048,1.65819562043167,0.120630227597911
1.616,0.0892443750309046,-0.180475211217023,-0.34108392070485,0.951974446898899,0.125122411729421,-4.59867306076104,0.00760892485105459,1.71251051103747,0.12670021059164
1.618,0.0885608012533975,-0.178565521074361,-0.342842198564424,0.958292887397041,0.115952624172575,-4.59571237842934,0.0148080957705717,1.76922693272696,0.132653425406862
1.62,0.0878737044015471,-0.176643429711495,-0.344577830717475,0.964585646364904,0.106790040310687,-4.59125125545043,0.021969167578392,1.82821003140595,0.138485562679828
1.622,0.0871831489396506,-0.174708870816861,-0.346293835377709,0.970828956312893,0.0976378823588365,-4.58530446942852,0.0290869604904124,1.88932495298026,0.144192313046792
1.624,0.0864891683398587,-0.17276208268844,-0.347991843153358,0.977000893298747,0.0884994525367104,-4.57784524206828,0.0361565269437156,1.9524368433557,0.149769367144003
1.626,0.0857917883262857,-0.170803379776601,-0.349673137751288,0.983079994267034,0.0793780730651484,-4.56883640609943,0.0431729774306801,2.01741084843809,0.155212415607715
1.628,0.0850910346230457,-0.168833076531709,-0.351339002878363,0.989044796162325,0.0702770661649871,-4.55824079425174,0.0501314224436866,2.08411211413324,0.160517149074178
1.63,0.0843869329542532,-0.166851487404135,-0.352990722241451,0.99487383592919,0.0611997540570663,-4.54602123925494,0.0570269724751137,2.15240531358413,0.165679276234928
1.632,0.0836795090440222,-0.164858926844244,-0.354629579547414,1.0005456505122,0.0521494589622249,-4.53214057383879,0.0638547380173405,2.22214424638847,0.170694921053021
1.634,0.082968788616467,-0.162855709302405,-0.35625685850312,1.00603877685592,0.0431295031013014,-4.51656163073303,0.0706098295627463,2.29317183859871,0.17556062276303
1.636,0.0822547973957019,-0.160842149228985,-0.357873842815434,1.01133175190492,0.0341432086951348,-4.49924724266741,0.0772873576037103,2.36533054350444,0.180272938654815
1.638,0.0815375611058411,-0.158818561074353,-0.35948181619122,1.01640311260378,0.0251938979645637,-4.48016024237167,0.0838824326326117,2.43846281439529,0.184828426018235
1.64,0.0808171054709989,-0.156785259288875,-0.361082062337344,1.02123139589706,0.0162848931304269,-4.45926346257558,0.0903901651418298,2.51241110456085,0.189223642143147
1.642,0.0800934561785729,-0.154742618869177,-0.362675440730053,1.02579623845546,0.00741967748294877,-4.43651601816038,0.0968057576333703,2.58701786729074,0.193455144319411
1.644,0.0793666387690936,-0.15269125699691,-0.364261113923124,1.0300816758542,-0.00139762141010393,-4.41186215261343,0.103124780647745,2.66212555587455,0.197519489836886
1.646,0.0786366787463753,-0.150631851399983,-0.365837820239712,1.03407284339462,-0.0101627149115788,-4.38524239157361,0.109342896735093,2.73757662360191,0.201413235985428
1.648,0.0779036016142318,-0.148565079806304,-0.367404298002976,1.03775487637806,-0.0188713143843234,-4.35659726067977,0.115455768445552,2.81321352376241,0.205132940054899
1.65,0.0771674328764773,-0.146491619943782,-0.368959285536073,1.04111291010587,-0.0275191311911853,-4.3258672855708,0.12145905832926,2.88887883903516,0.208675185588863
1.652,0.0764281980369257,-0.144412149540326,-0.37050152116216,1.04413207987939,-0.0361018766950122,-4.29299299188555,0.127348428936357,2.96441812805799,0.212037159966171
1.654,0.0756859225993912,-0.142327346323844,-0.372029743204394,1.04679752099996,-0.0446152622586517,-4.25791490526291,0.133119542816981,3.03967992542738,0.215216654400958
1.656,0.0749406320676877,-0.140237888022245,-0.373542689985932,1.04909436876894,-0.0530549992449513,-4.22057355134173,0.13876806252127,3.11451289512934,0.218211486361065
1.658,0.0741923519456293,-0.138144452363437,-0.375039099829933,1.05100775848765,-0.0614167990167586,-4.18090945576088,0.144289650599362,3.18876570114988,0.221019473314335
1.66,0.07344110773703,-0.13604771707533,-0.376517711059553,1.05252282545746,-0.0696963729369214,-4.13886314415925,0.149679969601397,3.26228700747502,0.223638432728611
1.662,0.0726869325952473,-0.133948394099701,-0.37797691760255,1.05362623849225,-0.0778892873147555,-4.0943804616096,0.154934821517135,3.33492547809075,0.226066182071733
1.664,0.0719298902718125,-0.13184733223381,-0.379413735805085,1.05431080045613,-0.0859905282454514,-4.04742853092034,0.160050566094831,3.40652977698308,0.228300538811545
1.666,0.0711700521678004,-0.129745414488784,-0.380824837617921,1.05457084772578,-0.0939949367706677,-3.99797979433377,0.165023702522363,3.47694856813802,0.230339320415889
1.668,0.0704074896842858,-0.127643523875751,-0.38220689499182,1.05440071667786,-0.101897353932063,-3.9460066940922,0.169850729987607,3.54603051554158,0.232180344352606
1.67,0.0696422742223434,-0.125542543405841,-0.383556579877542,1.05379474368904,-0.109692620771296,-3.89148167243796,0.174528147678442,3.61362507758635,0.233821462466288
1.672,0.0688744771830481,-0.123443356090181,-0.384870564225851,1.05274726513597,-0.117375578330026,-3.83437717161334,0.179052454782745,3.67959998401616,0.235261317266739
1.674,0.0681041699674745,-0.121346844939899,-0.386145519987507,1.05125261739534,-0.124941067649912,-3.77466563386065,0.183420150488393,3.74384123592611,0.236499341928976
1.676,0.0673314239766976,-0.119253892966124,-0.387378119113273,1.0493051368438,-0.132383929772611,-3.71231950142221,0.187627733983264,3.8062356288179,0.237535004004767
1.678,0.066556310611792,-0.117165383179985,-0.388565033553911,1.04689915985801,-0.139699005739783,-3.64731121654032,0.191671704455235,3.86666995819319,0.238367771045877
1.68,0.0657789012738326,-0.115082198592609,-0.389702935260183,1.04402902281466,-0.146881136593087,-3.5796132214573,0.195548561092184,3.92503101955367,0.238997110604072
1.682,0.0649992792666955,-0.113005224452587,-0.390788415252463,1.04069072621858,-0.153925191265455,-3.50920993346208,0.199255001260877,3.98120560840101,0.23942249023112
1.684,0.0642175755054623,-0.110935354958363,-0.391817740829575,1.03688692708731,-0.160826150254919,-3.43613367003015,0.202788515043646,4.0350805202369,0.239643377478785
1.686,0.0634339328080161,-0.108873486545841,-0.392787098359957,1.03262194656657,-0.167579021950784,-3.36042872368361,0.206146790701708,4.08654255056302,0.239659239898836
1.688,0.0626484939922399,-0.106820515650926,-0.393692674212045,1.02790010580209,-0.174178814742356,-3.28213938694458,0.209327516496283,4.13547849488103,0.239469545043037
1.69,0.0618614018760167,-0.104777338709525,-0.394530654754277,1.02272572593959,-0.180620537018939,-3.20130995233516,0.212328380688591,4.18177652992711,0.239073800654464
1.692,0.0610727992772296,-0.102744852157541,-0.39529722635509,1.01710312812479,-0.18689919716984,-3.11798471237747,0.215147071539851,4.22535660083058,0.238472438876262
1.694,0.0602828290137615,-0.100723952430881,-0.39598857538292,1.01103663350341,-0.193009803584363,-3.03220795959362,0.217781277311283,4.26617042111389,0.237666816251651
1.696,0.0594916339034955,-0.098715535965449,-0.396600888206206,1.00453056322117,-0.198947364651814,-2.94402398650572,0.220228686264105,4.30417108553398,0.236658329515158
1.698,0.0586993567643146,-0.096720499197151,-0.397130351193383,0.997589238423798,-0.204706888761499,-2.85347708563587,0.222486986659537,4.33931168884782,0.23544837540131
